City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
288,Vestmanna,FO,2022-05-04 15:59:49,62.1564,-7.1664,43.72,87,100,16.11
289,Piacabucu,BR,2022-05-04 15:59:49,-10.4056,-36.4344,85.08,65,41,10.83
290,Coquimbo,CL,2022-05-04 15:57:07,-29.9533,-71.3436,55.13,94,100,4.61
291,Monte Alegre,BR,2022-05-04 15:59:49,-2.0078,-54.0692,78.62,90,99,2.57
292,Hamilton,US,2022-05-04 15:57:24,39.1834,-84.5333,56.98,85,100,10.36
293,Marfino,RU,2022-05-04 15:59:50,55.7028,37.3822,44.94,50,75,17.9
294,Grand Gaube,MU,2022-05-04 15:59:50,-20.0064,57.6608,79.2,73,4,5.99
295,Kiruna,SE,2022-05-04 15:59:50,67.8557,20.2251,31.12,51,0,8.05
296,Springdale,US,2022-05-04 15:59:45,36.1867,-94.1288,56.68,96,100,8.05
297,Ibra,OM,2022-05-04 15:59:51,22.6906,58.5334,87.58,20,0,3.4
298,Waynesboro,US,2022-05-04 15:59:51,38.0685,-78.8895,77.56,62,40,13.47
299,Igarka,RU,2022-05-04 15:59:52,67.4667,86.5833,32.47,98,100,17.38
300,Lerwick,GB,2022-05-04 15:59:52,60.1545,-1.1494,50.0,83,96,15.75
301,Ankara,TR,2022-05-04 15:59:04,39.9199,32.8543,54.21,73,83,5.01
302,Olafsvik,IS,2022-05-04 15:59:52,64.8945,-23.7142,35.58,63,97,5.7
303,Cochrane,CA,2022-05-04 15:58:42,51.1834,-114.4687,59.02,44,75,0.0
304,Rio Claro,BR,2022-05-04 15:59:53,-22.4114,-47.5614,61.3,88,100,10.25
305,Caraquet,CA,2022-05-04 15:59:53,47.7941,-64.9386,51.35,77,100,10.92
306,Bengkulu,ID,2022-05-04 15:59:53,-3.8004,102.2655,75.4,89,89,4.61
307,Eyl,SO,2022-05-04 15:59:54,7.9803,49.8164,85.5,62,57,12.71
308,Mahebourg,MU,2022-05-04 15:59:54,-20.4081,57.7,79.09,78,40,13.8
309,Mehamn,NO,2022-05-04 15:59:55,71.0357,27.8492,26.55,68,75,16.11
310,Beisfjord,NO,2022-05-04 15:59:55,68.3751,17.5988,37.45,79,100,2.04
311,Filingue,NE,2022-05-04 15:59:55,14.3521,3.3168,108.61,6,97,6.91
312,Jardim,BR,2022-05-04 15:59:47,-21.4803,-56.1381,71.38,43,2,9.84
313,Barra Do Garcas,BR,2022-05-04 15:59:56,-15.89,-52.2567,82.98,57,40,5.75
314,Ballina,AU,2022-05-04 15:59:56,-28.8667,153.5667,65.01,100,12,0.0
315,La Primavera,CO,2022-05-04 15:59:56,5.4906,-70.4092,93.74,40,94,7.92
316,Mbanza-Ngungu,CD,2022-05-04 15:59:57,-5.25,14.8667,75.56,87,96,4.23
317,Aflao,TG,2022-05-04 15:59:57,6.116,1.1914,86.34,67,59,13.4
318,Melhus,NO,2022-05-04 15:59:57,63.2855,10.2781,48.16,55,100,2.93
319,Copiapo,CL,2022-05-04 15:59:58,-27.3667,-70.3333,58.69,36,2,5.41
320,Atar,MR,2022-05-04 15:59:58,20.5169,-13.0499,99.5,12,4,7.92
321,Chabahar,IR,2022-05-04 15:59:59,25.2919,60.643,81.39,77,0,7.09
322,Goderich,CA,2022-05-04 15:59:59,43.7501,-81.7165,50.32,81,100,11.5
323,Suzun,RU,2022-05-04 16:00:59,53.7841,82.3116,45.59,36,100,6.49
324,Kondinskoye,RU,2022-05-04 16:01:00,59.6481,67.41,53.15,41,57,15.08
325,Manavalakurichi,IN,2022-05-04 16:01:00,8.1333,77.3,82.74,82,95,13.87
326,Monroe,US,2022-05-04 16:00:05,43.1501,-77.6831,51.66,96,100,4.0
327,Manono,CD,2022-05-04 16:01:00,-7.3,27.4167,76.59,71,57,4.85
328,Cap Malheureux,MU,2022-05-04 16:01:01,-19.9842,57.6142,78.48,73,4,5.99
329,Ntchisi,MW,2022-05-04 16:01:01,-13.5278,33.9149,62.58,90,90,4.59
330,Bakchar,RU,2022-05-04 16:01:02,57.0186,82.0711,42.6,50,3,3.09
331,Corner Brook,CA,2022-05-04 16:01:02,48.9667,-57.9484,53.11,65,92,4.88
332,Angoche,MZ,2022-05-04 16:01:02,-16.2325,39.9086,75.29,72,1,7.94
333,Marzuq,YE,2022-05-04 16:01:03,14.4,46.4667,81.57,35,26,11.72
334,Cornelio Procopio,BR,2022-05-04 16:01:03,-23.1811,-50.6467,58.15,65,73,9.51
335,Tahta,EG,2022-05-04 16:01:04,26.7693,31.5021,85.75,16,3,15.9
336,Tonj,SS,2022-05-04 16:01:04,7.2737,28.6822,90.37,41,95,5.44
337,Owosso,US,2022-05-04 16:01:04,42.9978,-84.1766,52.21,79,100,11.5
338,Jaque,PA,2022-05-04 16:01:05,7.5175,-78.1703,83.7,79,100,5.53
339,Clarence Town,AU,2022-05-04 16:01:05,-32.5833,151.7833,66.94,90,98,2.46
340,Dingle,PH,2022-05-04 16:01:06,10.9995,122.6711,78.26,81,73,6.67
341,Coswig,DE,2022-05-04 16:01:06,51.1333,13.5833,70.99,41,0,9.22
342,Arenys De Mar,ES,2022-05-04 15:59:16,41.5819,2.5494,68.88,77,100,1.99
343,Saint-Augustin,CA,2022-05-04 16:01:07,51.226,-58.6502,43.75,69,100,11.36
344,Vilhena,BR,2022-05-04 16:00:19,-12.7406,-60.1458,80.22,56,84,3.44
345,Gorodovikovsk,RU,2022-05-04 16:01:07,46.0878,41.9335,60.71,70,85,7.38
346,Sao Joao Da Barra,BR,2022-05-04 16:01:07,-21.6403,-41.0511,82.58,64,4,14.63
347,Am Timan,TD,2022-05-04 16:01:08,11.0297,20.2827,102.25,21,30,2.62
348,Ganganagar,IN,2022-05-04 16:01:08,29.9167,73.8833,90.91,28,1,8.72
349,Collierville,US,2022-05-04 15:58:39,35.042,-89.6645,71.8,66,40,5.99
350,Junin,AR,2022-05-04 16:01:09,-34.5838,-60.9433,67.77,34,1,9.28
351,Viedma,AR,2022-05-04 16:01:09,-40.8135,-62.9967,72.48,32,58,11.92
352,Campbellsville,US,2022-05-04 16:00:06,37.3434,-85.3419,59.95,59,32,3.0
353,Barcelos,PT,2022-05-04 16:01:09,41.5388,-8.6151,76.91,50,28,9.24
354,Yurginskoye,RU,2022-05-04 16:01:10,56.8189,67.3921,51.42,38,53,9.01
355,High Rock,BS,2022-05-04 16:01:10,26.6208,-78.2833,79.41,71,97,7.18
356,Turukhansk,RU,2022-05-04 16:01:11,65.8167,87.9833,31.59,94,100,21.72
357,Laki,BG,2022-05-04 16:01:11,41.85,24.8167,60.96,74,53,4.03
358,Riyadh,SA,2022-05-04 16:01:08,24.6877,46.7219,96.39,10,16,1.95
359,Kaoma,ZM,2022-05-04 16:01:12,-14.7833,24.8,67.21,64,20,4.76
360,Bandarbeyla,SO,2022-05-04 16:01:12,9.4942,50.8122,84.34,79,43,5.99
361,Thunder Bay,CA,2022-05-04 16:00:12,48.4001,-89.3168,44.49,64,76,5.91
362,Hyderabad,IN,2022-05-04 15:57:03,17.3753,78.4744,81.91,78,40,6.91
363,Lodja,CD,2022-05-04 16:01:13,-3.4833,23.4333,81.16,65,100,3.18
364,Eskil,TR,2022-05-04 16:01:13,38.4017,33.4131,57.18,62,91,15.14
365,Binga,ZW,2022-05-04 16:01:13,-17.6203,27.3414,71.91,61,7,4.92
366,Porto Velho,BR,2022-05-04 15:57:17,-8.7619,-63.9039,78.85,78,75,8.05
367,Mikhaylovka,RU,2022-05-04 16:01:14,50.06,43.2379,62.78,50,47,6.96
368,Sambava,MG,2022-05-04 16:02:14,-14.2667,50.1667,78.13,76,34,15.59
369,Araouane,ML,2022-05-04 16:02:15,18.9048,-3.5265,103.8,7,75,8.75
370,Kalmunai,LK,2022-05-04 16:02:15,7.4167,81.8167,82.6,81,14,5.93
371,Haifa,IL,2022-05-04 16:02:16,32.8156,34.9892,68.18,74,40,9.22
372,Sinnamary,GF,2022-05-04 16:02:16,5.3833,-52.95,75.13,95,100,4.92
373,Nazare,BR,2022-05-04 16:02:16,-13.035,-39.0144,86.29,59,33,6.55
374,Najran,SA,2022-05-04 16:02:17,17.4924,44.1277,87.58,16,2,13.91
375,Dolores,AR,2022-05-04 16:02:17,-36.3132,-57.6792,63.45,43,0,9.64
376,Santo Antonio Do Sudoeste,BR,2022-05-04 16:02:17,-26.0736,-53.7253,53.92,99,100,3.78
377,Galle,LK,2022-05-04 16:02:18,6.0367,80.217,82.11,83,77,10.45
378,Winchester,GB,2022-05-04 15:59:16,51.0651,-1.3187,65.23,54,40,13.8
379,Brigantine,US,2022-05-04 16:02:19,39.4101,-74.3646,68.04,89,75,0.0
380,Kasongo-Lunda,CD,2022-05-04 16:02:19,-6.4667,16.8167,77.13,79,100,2.24
381,Thomasville,US,2022-05-04 16:02:20,35.8826,-80.082,82.71,62,67,1.99
382,Sumbe,AO,2022-05-04 16:02:20,-11.2061,13.8437,80.87,75,34,5.12
383,Rognan,NO,2022-05-04 16:02:20,67.0953,15.3878,42.06,58,100,4.47
384,Kasli,RU,2022-05-04 16:02:21,55.8909,60.7616,51.37,44,92,5.08
385,Jalingo,NG,2022-05-04 16:02:21,8.8833,11.3667,91.35,47,83,5.28
386,Ugoofaaru,MV,2022-05-04 16:02:22,5.6667,73.0,84.07,75,100,15.84
387,West Bay,KY,2022-05-04 16:02:22,19.3667,-81.4167,81.09,77,5,12.3
388,Taltal,CL,2022-05-04 16:00:46,-25.4,-70.4833,64.2,74,20,3.13
389,Antalaha,MG,2022-05-04 16:02:22,-14.9003,50.2788,76.21,78,20,10.87
390,Coihaique,CL,2022-05-04 16:02:23,-45.5752,-72.0662,45.41,98,100,7.54
391,Lukovetskiy,RU,2022-05-04 16:02:23,64.2956,41.9211,31.03,72,14,7.4
392,Nyakahanga,TZ,2022-05-04 16:02:23,-1.6033,31.1414,62.89,88,42,2.51
393,Auka,HN,2022-05-04 16:02:24,14.9333,-83.8333,86.99,62,49,7.81
394,Mirpur Sakro,PK,2022-05-04 16:02:24,24.5474,67.6277,83.64,62,0,12.53
395,Matadi,CD,2022-05-04 16:02:25,-5.8167,13.45,88.59,70,90,2.48
396,Przhevalskoye,RU,2022-05-04 16:02:25,55.5093,31.8482,43.43,42,82,9.04
397,Kichmengskiy Gorodok,RU,2022-05-04 16:02:25,59.9816,45.7854,36.86,72,100,8.21
398,Kavaratti,IN,2022-05-04 16:02:26,10.5669,72.642,86.02,71,88,12.62
399,Otavi,NA,2022-05-04 16:02:26,-19.65,17.3333,72.07,23,0,9.82
400,Port-Cartier,CA,2022-05-04 16:02:27,50.0334,-66.8654,38.75,99,100,2.77
401,Mazagao,BR,2022-05-04 16:02:27,-0.115,-51.2894,74.93,95,100,2.35
402,Zhukovo,RU,2022-05-04 16:02:27,55.0318,36.744,43.63,47,68,8.57
403,Fuerte Olimpo,PY,2022-05-04 16:02:28,-21.0415,-57.8738,75.13,32,0,6.38
404,Zhob,PK,2022-05-04 16:02:28,31.3411,69.4481,72.97,40,67,1.92
405,Gamba,GA,2022-05-04 16:02:29,-2.65,10.0,78.58,90,100,4.12
406,Kembe,CF,2022-05-04 16:02:29,4.6228,21.8865,82.74,67,61,2.66
407,Dehloran,IR,2022-05-04 16:02:29,32.6941,47.2679,92.53,13,19,7.09
408,Ilebo,CD,2022-05-04 16:02:30,-4.3167,20.5833,81.09,71,100,1.03
409,Kashi,CN,2022-05-04 16:02:30,39.4547,75.9797,76.91,16,98,5.39
410,Amapa,BR,2022-05-04 16:02:30,1.0,-52.0,76.87,87,100,2.01
411,Walvis Bay,NA,2022-05-04 15:59:38,-22.9575,14.5053,94.15,20,0,13.8
412,Giddalur,IN,2022-05-04 16:03:31,15.35,78.9167,86.09,56,100,4.97
413,Carnarvon,AU,2022-05-04 16:03:31,-24.8667,113.6333,79.86,38,8,16.98
414,Taywarah,AF,2022-05-04 16:03:32,33.35,64.4167,55.11,37,37,6.73
415,Coxim,BR,2022-05-04 16:03:32,-18.5067,-54.76,77.45,29,3,8.37
416,San Lawrenz,MT,2022-05-04 16:03:32,36.0553,14.204,69.85,51,0,8.01
417,Roald,NO,2022-05-04 16:03:33,62.5833,6.1333,53.01,62,75,14.97
418,Mandera,KE,2022-05-04 16:03:33,3.9366,41.867,85.71,56,99,14.63
419,Balkhash,KZ,2022-05-04 16:03:34,46.844,74.9804,58.08,37,99,7.65
420,Dhidhdhoo,MV,2022-05-04 16:03:34,6.8833,73.1,86.18,68,100,15.64
421,Ankazoabo,MG,2022-05-04 16:03:34,-22.2833,44.5167,76.33,46,80,5.41
422,Kedrovyy,RU,2022-05-04 16:03:35,56.1667,91.8167,28.87,74,7,3.83
423,Karla,EE,2022-05-04 16:03:35,59.3723,24.9275,47.14,33,0,17.27
424,Ghiror,IN,2022-05-04 16:03:35,27.1833,78.8,95.83,18,76,8.93
425,Neuquen,AR,2022-05-04 16:03:36,-38.9516,-68.0591,67.87,34,100,6.67
426,Jasdan,IN,2022-05-04 16:03:36,22.0333,71.2,89.47,40,0,17.11
427,Marrakesh,MA,2022-05-04 16:03:37,31.6315,-8.0083,75.27,31,40,8.05
428,Beyneu,KZ,2022-05-04 16:03:37,45.3167,55.2,66.72,24,66,9.75
429,Dunkirk,FR,2022-05-04 16:03:37,51.05,2.3667,61.02,75,100,10.36
430,Dasoguz,TM,2022-05-04 16:03:38,41.8363,59.9666,74.57,46,100,7.23
431,Porto Murtinho,BR,2022-05-04 16:03:38,-21.6989,-57.8825,73.98,37,0,7.54
432,Balkanabat,TM,2022-05-04 16:03:38,39.5108,54.3671,73.02,48,32,8.1
433,Santa Cruz De Tenerife,ES,2022-05-04 16:03:39,28.4682,-16.2546,69.62,75,75,19.57
434,Mayumba,GA,2022-05-04 16:03:39,-3.432,10.6554,81.21,86,100,6.69
435,Arrecife,ES,2022-05-04 16:03:40,28.963,-13.5477,71.58,53,75,16.11
436,Punta De Bombon,PE,2022-05-04 16:03:40,-17.1717,-71.7931,68.94,77,75,8.01
437,Atkarsk,RU,2022-05-04 16:03:40,51.8718,45.0078,55.96,53,7,11.61
438,Ozinki,RU,2022-05-04 16:03:41,51.1786,49.6769,56.07,51,10,8.14
439,Rafai,CF,2022-05-04 16:03:41,4.95,23.9167,80.83,62,91,2.86
440,Vidalia,US,2022-05-04 16:01:39,32.2177,-82.4135,82.51,69,0,0.0
441,Ormara,PK,2022-05-04 16:03:41,25.2088,64.6357,82.08,77,0,9.78
442,Dingli,MT,2022-05-04 16:03:42,35.8614,14.3822,68.81,60,0,9.22
443,Castrillon,ES,2022-05-04 16:03:42,43.3979,-6.7922,58.55,69,73,7.27
444,Ahmadnagar,IN,2022-05-04 16:03:43,19.0833,74.7333,91.8,20,0,14.14
445,Namibe,AO,2022-05-04 16:03:43,-15.1961,12.1522,80.85,63,0,7.47
446,Gazli,UZ,2022-05-04 16:03:43,40.1333,63.45,79.2,32,80,5.7
447,Milledgeville,US,2022-05-04 16:03:44,33.0801,-83.2321,83.95,74,40,0.0
448,Altamira,BR,2022-05-04 16:02:20,-3.2033,-52.2064,78.82,84,98,2.37
449,Port Blair,IN,2022-05-04 16:02:31,11.6667,92.75,82.76,77,100,10.22
450,Vorona,RO,2022-05-04 16:03:44,47.5967,26.6448,65.91,58,95,7.56
451,Assomada,CV,2022-05-04 16:03:44,15.1,-23.6833,74.75,71,10,7.72
452,Mumford,GH,2022-05-04 16:03:45,5.2618,-0.759,84.54,71,17,13.62
453,Beloha,MG,2022-05-04 16:03:45,-25.1667,45.05,70.52,80,0,13.94
454,Autazes,BR,2022-05-04 16:03:45,-3.5797,-59.1306,83.88,83,74,3.6
455,Adrar,MR,2022-05-04 16:04:46,20.5022,-10.0711,97.81,11,6,7.43
456,Mahbubabad,IN,2022-05-04 16:04:46,17.6167,80.0167,92.7,36,12,5.86
457,Entre Rios,BR,2022-05-04 16:04:47,-11.9419,-38.0844,88.7,49,57,6.46
458,Carballo,ES,2022-05-04 16:04:47,43.213,-8.691,68.02,82,6,11.74
459,Mongo,TD,2022-05-04 16:04:48,12.1844,18.693,102.22,20,27,4.5
460,Belyy Yar,RU,2022-05-04 16:04:48,53.6039,91.3903,38.86,48,0,6.71
461,Kourou,GF,2022-05-04 16:04:43,5.1552,-52.6478,82.45,97,100,3.4
462,Fereydun Kenar,IR,2022-05-04 16:04:49,36.6864,52.5225,63.43,79,12,10.38
463,Vangaindrano,MG,2022-05-04 16:04:49,-23.35,47.6,69.89,82,0,2.1
464,Soma,TR,2022-05-04 16:04:49,39.1855,27.6094,57.36,57,28,10.98
465,Paidha,UG,2022-05-04 16:04:50,2.4167,30.9855,64.06,94,63,3.78
466,Loandjili,CG,2022-05-04 16:04:50,-4.7561,11.8578,80.92,85,100,9.8
467,Mokobeng,BW,2022-05-04 16:04:50,-22.9965,27.6678,71.62,36,3,3.13
468,Promyshlennaya,RU,2022-05-04 16:04:51,54.9159,85.6385,45.55,44,2,6.6
469,Sarankhola,BD,2022-05-04 16:04:51,22.3082,89.7897,80.35,86,8,6.8
470,Pitimbu,BR,2022-05-04 16:04:51,-7.4706,-34.8086,83.75,72,54,14.94
471,Karakol,KG,2022-05-04 16:04:52,42.4907,78.3936,56.66,72,96,2.77
472,Samana,DO,2022-05-04 16:04:52,19.2056,-69.3369,83.39,67,53,10.11
473,Bam,IR,2022-05-04 16:04:53,29.106,58.357,82.69,21,28,9.93
474,Xai-Xai,MZ,2022-05-04 16:04:53,-25.0519,33.6442,69.15,77,47,5.46
475,La Rioja,ES,2022-05-04 16:04:53,42.25,-2.5,55.18,87,99,5.28
476,Sumbawanga,TZ,2022-05-04 16:04:54,-7.9667,31.6167,58.62,89,47,2.91
477,Bumba,CD,2022-05-04 16:04:54,2.1833,22.4667,81.91,69,99,1.54
478,Bad Mergentheim,DE,2022-05-04 16:04:54,49.4925,9.7736,65.03,88,75,6.91
479,Yangambi,CD,2022-05-04 16:04:55,0.8102,24.4336,82.45,64,40,0.94
480,Puerto Del Rosario,ES,2022-05-04 16:04:55,28.5004,-13.8627,69.55,64,75,18.41
481,Saint-Francois,FR,2022-05-04 16:04:55,46.4154,3.9054,59.68,76,100,13.8
482,Arvika,SE,2022-05-04 16:01:23,59.6553,12.5852,56.01,32,100,9.4
483,Baneasa,RO,2022-05-04 16:04:56,44.0461,26.0642,66.88,55,96,0.83
484,Margate,GB,2022-05-04 16:04:56,51.3813,1.3862,57.87,86,100,1.99
485,Hoima,UG,2022-05-04 16:04:57,1.4356,31.3436,68.36,90,77,5.1
486,Mantua,IT,2022-05-04 16:04:57,45.1667,10.7833,70.41,61,100,5.01
487,San Miguel,SV,2022-05-04 16:02:00,13.4833,-88.1833,82.08,76,99,1.25
488,Nyeri,KE,2022-05-04 16:04:57,-0.4201,36.9476,59.97,95,99,4.56
489,Varnavino,RU,2022-05-04 16:04:58,57.4035,45.0916,42.44,59,65,8.9
490,Patacamaya,BO,2022-05-04 16:04:58,-17.2333,-67.9167,53.98,35,90,1.66
491,Scarborough,GB,2022-05-04 16:04:28,54.2797,-0.4044,60.93,82,81,1.01
492,Gouyave,GD,2022-05-04 16:04:58,12.1646,-61.7296,79.45,80,61,19.06
493,Agadez,NE,2022-05-04 16:04:59,19.75,10.25,104.56,8,10,7.7
494,Gusev,RU,2022-05-04 16:04:59,54.5922,22.1997,50.14,51,37,6.69
495,San Rafael,AR,2022-05-04 16:01:01,-34.6177,-68.3301,73.36,21,64,13.15
496,Cherdyn,RU,2022-05-04 16:04:59,60.403,56.4787,37.33,96,100,2.62
497,Lima,PE,2022-05-04 16:03:00,-12.0432,-77.0282,67.77,78,31,6.4
498,Parrita,CR,2022-05-04 16:05:00,9.5201,-84.3225,86.31,62,98,4.38
499,Fallingbostel,DE,2022-05-04 16:05:00,52.8667,9.7,62.69,53,90,6.11
500,Diffa,NE,2022-05-04 16:05:01,13.3154,12.6113,106.34,11,24,14.12
501,La Palma,US,2022-05-04 16:05:01,33.8464,-118.0467,69.96,76,0,4.61
502,Murgab,TM,2022-05-04 16:06:02,37.4966,61.9714,79.09,35,93,7.05
503,Sao Paulo De Olivenca,BR,2022-05-04 16:06:02,-3.3783,-68.8725,83.07,85,80,2.93
504,Camacha,PT,2022-05-04 16:05:11,33.0833,-16.3333,62.02,32,75,13.8
505,Kardla,EE,2022-05-04 16:06:03,58.9978,22.7492,46.38,36,0,8.05
506,Road Town,VG,2022-05-04 16:06:03,18.4167,-64.6167,82.49,78,40,16.11
507,Krasnoselkup,RU,2022-05-04 16:06:04,65.7,82.4667,35.31,97,100,29.1
508,Esmeraldas,BR,2022-05-04 16:06:04,-19.7625,-44.3139,83.71,38,69,8.41
509,Waldoboro,US,2022-05-04 16:06:05,44.0954,-69.3756,49.42,95,100,6.06
510,Tabou,CI,2022-05-04 16:06:05,4.423,-7.3528,85.57,67,10,8.77
511,Evans,US,2022-05-04 16:04:10,33.5337,-82.1307,85.01,52,100,1.01
512,Guajara,BR,2022-05-04 16:06:06,-2.9667,-57.6667,83.37,77,84,5.77
513,Dharapuram,IN,2022-05-04 16:06:06,10.7333,77.5167,81.59,75,100,19.77
514,George Town,MY,2022-05-04 16:01:47,5.4112,100.3354,84.13,79,20,0.0
515,Muros,ES,2022-05-04 16:06:07,42.7762,-9.0603,73.69,54,12,15.23
516,Kozhva,RU,2022-05-04 16:06:07,65.1073,57.0459,29.8,75,99,10.87
517,Mortka,RU,2022-05-04 16:06:07,59.3322,66.0214,53.82,41,72,12.08
518,Arya,PK,2022-05-04 16:06:08,33.6,73.0667,75.24,63,41,4.0
519,Ostersund,SE,2022-05-04 16:06:08,63.1792,14.6357,45.05,42,0,8.05
520,Stratford,US,2022-05-04 16:02:08,41.1845,-73.1332,55.4,94,100,1.01
521,Kibondo,TZ,2022-05-04 16:06:09,-3.5864,30.7203,65.82,78,97,2.82
522,Oshnaviyeh,IR,2022-05-04 16:06:09,37.0397,45.0983,62.73,58,76,1.77
523,Omboue,GA,2022-05-04 16:06:10,-1.5746,9.2618,79.54,86,100,5.37
524,Dogondoutchi,NE,2022-05-04 16:06:10,13.6393,4.0287,107.6,7,100,3.42
525,Brokopondo,SR,2022-05-04 16:06:10,4.75,-55.1667,77.18,89,100,6.02
526,Kosovska Mitrovica,XK,2022-05-04 16:06:11,42.8833,20.8667,70.14,63,42,1.54
527,Kirkwall,GB,2022-05-04 16:05:44,58.9848,-2.9587,51.85,71,75,20.71
528,Burlington,US,2022-05-04 16:01:23,39.8835,-74.6413,65.79,97,100,4.61
529,Alice Town,BS,2022-05-04 16:06:11,25.7167,-79.3,79.05,71,0,3.78
530,Surt,LY,2022-05-04 16:06:12,31.2089,16.5887,72.28,53,0,20.83
531,Mitu,CO,2022-05-04 16:06:12,1.1983,-70.1733,81.05,88,100,2.84
532,Plouzane,FR,2022-05-04 16:06:13,48.3833,-4.6167,61.12,65,20,16.11
533,Bridgetown,BB,2022-05-04 16:06:13,13.1,-59.6167,80.85,75,87,17.22
534,Ninotsminda,GE,2022-05-04 16:06:14,41.2646,43.5916,46.45,91,95,4.25
535,Rindal,NO,2022-05-04 16:06:14,63.0565,9.2124,40.37,87,100,4.5
536,Ondjiva,AO,2022-05-04 16:06:15,-17.0667,15.7333,77.47,29,0,5.75
537,Aksarka,RU,2022-05-04 16:06:15,66.5606,67.7975,31.28,90,80,12.91
538,Kudahuvadhoo,MV,2022-05-04 16:06:15,2.6708,72.8944,77.18,90,100,14.76
539,Paralimni,CY,2022-05-04 16:06:16,35.0375,33.9833,72.09,86,0,11.01
540,Columbus,US,2022-05-04 16:05:55,39.9612,-82.9988,55.74,87,100,12.66
541,Onega,RU,2022-05-04 16:06:17,63.9061,38.1404,32.0,71,14,7.87
542,Tumbotino,RU,2022-05-04 16:06:17,55.9993,43.0236,43.86,63,100,10.45
543,Canaries,ES,2022-05-04 16:06:18,28.0,-15.5,64.36,53,20,26.46
544,Dalvik,IS,2022-05-04 16:06:18,65.9702,-18.5286,34.5,77,94,0.85
545,Sotouboua,TG,2022-05-04 16:06:18,8.5667,0.9833,96.15,35,69,8.52
546,Makinsk,KZ,2022-05-04 16:06:19,52.6292,70.4169,51.93,28,99,11.77
547,Great Malvern,GB,2022-05-04 16:06:19,52.1116,-2.3252,63.43,68,61,5.01
548,Knysna,ZA,2022-05-04 16:07:19,-34.0363,23.0471,64.69,90,99,3.42
549,Chicama,PE,2022-05-04 16:07:20,-7.8447,-79.1469,66.74,62,42,7.2
550,Hwange,ZW,2022-05-04 16:07:20,-18.3693,26.5019,73.15,41,35,4.18
551,Tucuman,AR,2022-05-04 16:07:21,-26.8241,-65.2226,69.8,46,0,5.75
552,Lusambo,CD,2022-05-04 16:07:21,-4.9667,23.45,80.85,66,57,2.57
553,Albina,SR,2022-05-04 16:07:21,5.5,-54.05,75.24,97,100,2.77
554,Orocue,CO,2022-05-04 16:07:22,4.7912,-71.3354,93.11,44,55,5.44
555,Norton Shores,US,2022-05-04 16:03:10,43.1689,-86.2639,57.34,64,3,1.99
556,Chapada Dos Guimaraes,BR,2022-05-04 16:07:22,-15.4606,-55.7497,62.26,68,89,6.55
557,Alcaniz,ES,2022-05-04 16:07:23,41.05,-0.1333,66.79,48,95,4.63
558,Alexandria,EG,2022-05-04 16:06:31,31.2156,29.9553,66.63,65,7,13.67
559,Koroni,GR,2022-05-04 16:07:23,36.8,21.95,70.07,67,0,15.73
560,Torbat-E Jam,IR,2022-05-04 16:07:23,35.244,60.6225,70.9,49,28,13.24
561,Teno,CL,2022-05-04 16:07:24,-34.8667,-71.1833,68.2,100,100,5.75
562,Hornepayne,CA,2022-05-04 16:07:24,49.2138,-84.7705,43.14,61,79,6.29
563,Veseloyarsk,RU,2022-05-04 16:07:24,51.2836,81.1056,50.32,27,100,17.05
564,Muisne,EC,2022-05-04 16:07:25,0.6,-80.0333,77.38,88,100,12.97
565,Sergeyevka,KZ,2022-05-04 16:07:25,53.88,67.4158,54.0,31,94,7.94
566,Alta,NO,2022-05-04 16:03:07,69.9689,23.2717,31.19,83,100,9.22
567,Sherbakul,RU,2022-05-04 16:07:26,54.6316,72.3963,53.38,29,56,9.17
568,Mwense,ZM,2022-05-04 16:07:26,-10.3845,28.698,70.92,72,87,5.17
569,Marawi,PH,2022-05-04 16:05:11,7.9986,124.2928,70.36,92,98,1.92
570,Bongandanga,CD,2022-05-04 16:07:27,1.5,21.05,84.9,56,62,2.86
571,Senanga,ZM,2022-05-04 16:07:27,-16.1167,23.2667,71.76,44,15,4.25
572,San Clemente,US,2022-05-04 16:07:27,33.427,-117.612,70.27,84,1,1.01
573,Beroroha,MG,2022-05-04 16:07:28,-21.6667,45.1667,79.32,45,55,8.79
574,Domoni,KM,2022-05-04 16:07:28,-12.2569,44.5319,79.57,81,96,5.97
575,Cajibio,CO,2022-05-04 16:07:29,2.6227,-76.5704,75.31,54,69,4.23
576,Colares,PT,2022-05-04 16:07:29,38.7992,-9.4469,76.68,46,20,21.85
577,Mabaruma,GY,2022-05-04 16:07:29,8.2,-59.7833,81.41,83,100,4.81
578,Leua,SK,2022-05-04 16:07:30,48.2156,18.6071,69.33,70,100,9.28
579,Bajil,YE,2022-05-04 16:07:30,15.0584,43.2851,96.12,33,14,4.34
580,Bom Jardim,BR,2022-05-04 16:07:30,-7.7958,-35.5872,88.36,48,73,15.61
581,Marquette,US,2022-05-04 16:07:31,46.5333,-87.6335,50.77,63,100,5.93
582,Bonfim,BR,2022-05-04 16:07:31,3.0833,-59.95,84.43,61,100,8.37
583,Mucuri,BR,2022-05-04 16:07:32,-18.0864,-39.5508,85.48,56,0,12.06
584,Muzhi,RU,2022-05-04 16:07:32,65.3667,64.6667,32.9,92,82,6.6
585,Kasempa,ZM,2022-05-04 16:07:32,-13.4584,25.8338,67.06,69,37,4.9
